ID Centro comercial,tipoCenCom,nom_CenCom,cod_postal
CORN22EOCLYYDESS4460.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO REVOLUCION 2042,4460.0
nnnn2530.0,,,2530.0
TESREOCLYYDESS10400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE SUR,10400.0
nnnn3930.0,,,3930.0
COELOOCO3230.0,OTRO CONGLOMERADO,CONDOMINIO EMPRESARIAL,3230.0
nnnn1330.0,,,1330.0
NOLLnnnan,,NO L,
nnnn4000.0,,,4000.0
nnnn3330.0,,,3330.0
COAOPO63EOCLYYDESS3103.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO ADOLFO PRIETO 623,3103.0
nnnn2930.0,,,2930.0
DNDLNEEOCLYYDESS3103.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DIIVISION DEL NORTE,3103.0
nnnn8240.0,,,8240.0
nnnn4230.0,,,4230.0
EO75EOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 765,11000.0
nnnn5200.0,,,5200.0
PAINCOYYPACL14210.0,CENTRO Y PLAZA COMERCIAL,PLAZA IMAGEN,14210.0
TEEAPO10EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE  ESMERALDA PISO 10,
COAAEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO ALEMANIA,
nnnn3740.0,,,3740.0
COCLCOYYPACL11560.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL,11560.0
nnnn5270.0,,,5270.0
nnnn11530.0,,,11530.0
nnnn9400.0,,,9400.0
nnnn4331.0,,,4331.0
COELEOCLYYDESS11510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO EMPRESARIAL,11510.0
nnnn11800.0,,,11800.0
nnnn7840.0,,,7840.0
nnnn8310.0,,,8310.0
nnEOCLYYDESS6030.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,6030.0
nnnn8700.0,,,8700.0
HO58EOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,HOMERO 538,11560.0
nnnn11410.0,,,11410.0
PAGGCOYYPACL4470.0,CENTRO Y PLAZA COMERCIAL,PLAZA G,4470.0
nnnn6010.0,,,6010.0
nnnn2070.0,,,2070.0
nnnn5348.0,,,5348.0
nnnn2950.0,,,2950.0
nnnn9960.0,,,9960.0
nnnn5240.0,,,5240.0
nnnn9930.0,,,9930.0
COPOEOCLYYDESS11510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO POLANCO,11510.0
nnnn5349.0,,,5349.0
nnnn3410.0,,,3410.0
COCLPAXOCOYYPACL16200.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PLAZA XOCHIMILCO,16200.0
LSPAEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LOMAS PLAZA,11000.0
nnnn11220.0,,,11220.0
nnnn6920.0,,,6920.0
nnnn1280.0,,,1280.0
COCLPLDLLOCOYYPACL14140.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PEDREGAL DEL LAGO,14140.0
nnnn14150.0,,,14150.0
JEBSEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,JAIME BALMES,
COCSOOCO11830.0,OTRO CONGLOMERADO,CONDOMINIO CONSTITUYENTES,11830.0
nnnn10700.0,,,10700.0
GSRAOOCO5110.0,OTRO CONGLOMERADO,GALERIAS REFORMA,5110.0
TEPERAEOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PRESIDENTE REFORMA,11560.0
IN84EOCLYYDESS3900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,IBARRARAN 84,3900.0
nnnn11010.0,,,11010.0
nnnn3570.0,,,3570.0
EOSAFECOYYPACL5320.0,CENTRO Y PLAZA COMERCIAL,ESPECIO SANTA FE,5320.0
EOEONLEOCLYYDESS11510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO EJERCITO NACIONAL,11510.0
SNnnnan,,SINN,
nnnn16740.0,,,16740.0
nnnn7230.0,,,7230.0
PASSCOYYPACL53950.0,CENTRO Y PLAZA COMERCIAL,PLAZA SALINILLAS,53950.0
nnnn11820.0,,,11820.0
nnnn2040.0,,,2040.0
nnEOCLYYDESS14210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14210.0
CRILVOOOCO2300.0,OTRO CONGLOMERADO,CORREDOR INDUSTRIAL VALLEJO,2300.0
88EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,8,
POOOCO6600.0,OTRO CONGLOMERADO,PRIVADO,6600.0
TEDLALEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE DEL ARBOL,
nnnn3811.0,,,3811.0
SNNEnnnan,,SIN NOMBRE,
nnnn2300.0,,,2300.0
IS38nnnan,,INSURGENTES 348,
VS24EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,VIRREYES 24,
nnnn2760.0,,,2760.0
CAEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,COLONIA,
nnnn2900.0,,,2900.0
COOEOOOEEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO ONE O ONE,
NOESCOEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,NO ES CONGLOMERADO,
nnnn8300.0,,,8300.0
nnnn15300.0,,,15300.0
PACLCOYYPACL11510.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL,11510.0
nnnn9840.0,,,9840.0
TSSAEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRES SURINSA,3100.0
nnnn14438.0,,,14438.0
nnnn7330.0,,,7330.0
nnnn3640.0,,,3640.0
LOPEEOCLYYDESS3640.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LAGO PONIENTE,3640.0
PACLPLDLLOCOYYPACL14110.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL PEDREGAL DEL LAGO,14110.0
nnEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3810.0
nnnn3240.0,,,3240.0
nnnn5100.0,,,5100.0
nnnn9250.0,,,9250.0
nnnn7780.0,,,7780.0
nnnn3430.0,,,3430.0
nnnn7900.0,,,7900.0
nnEOCLYYDESS1900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,1900.0
nnnn5320.0,,,5320.0
nnnn3220.0,,,3220.0
MCMOPO3910.0,MERCADO PUBLICO,MIXCOAC,3910.0
nnnn1585.0,,,1585.0
nnnn11240.0,,,11240.0
ZACLNECOYYPACL1170.0,CENTRO Y PLAZA COMERCIAL,ZONA COMERCIAL NORTE,1170.0
nnnn8720.0,,,8720.0
TEIOEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE INDIGO,6500.0
COAA16EOCLYYDESS14010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO ALBORADA 136,14010.0
40OOCO11000.0,OTRO CONGLOMERADO,470,11000.0
SNNEEOCLYYDESS6100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,6100.0
IEnnnan,,IGLE,
COELOOCO6470.0,OTRO CONGLOMERADO,CONDOMINIO EMPRESARIAL,6470.0
PECLSAFEPEYYARCL1210.0,PASAJE Y ANDADOR COMERCIAL,PASAJE COMERCIAL SANTA FE,1210.0
nnPEYYARCL4369.0,PASAJE Y ANDADOR COMERCIAL,,4369.0
20EOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,240,11000.0
nnnn11470.0,,,11470.0
nnnn9130.0,,,9130.0
nnnn11840.0,,,11840.0
nnnn3610.0,,,3610.0
nnEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,11000.0
nnnn9708.0,,,9708.0
nnnn14352.0,,,14352.0
CAELMOOOCOnan,OTRO CONGLOMERADO,COLONIA EL MOLINITO,
nnnn14040.0,,,14040.0
nnnn4010.0,,,4010.0
NAILVOZAILnan,ZONA INDUSTRIAL,NUEVA INDUSTRIAL VALLEJO,
nnnn11950.0,,,11950.0
nnEOCLYYDESS3400.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3400.0
nnnn5300.0,,,5300.0
nnnn7460.0,,,7460.0
nnnn7550.0,,,7550.0
OSCSOOCO5000.0,OTRO CONGLOMERADO,OFICINAS CORPORATIVAS,5000.0
EOPLPSEOCLYYDESS1090.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO PEDREGAL PRINCESS,1090.0
nnnn7020.0,,,7020.0
nnnn11450.0,,,11450.0
nnnn1058.0,,,1058.0
nnnn3104.0,,,3104.0
nnnn3720.0,,,3720.0
TESMEOCLYYDESS1030.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE SIGLUM,1030.0
nnnn15740.0,,,15740.0
EOCLYYDESSSNNEEOCLYYDESS4420.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,4420.0
CAEOCLYYDESS6720.0,EDIFICIO COMERCIAL Y DE SERVICIOS,COBADONGA,6720.0
TEBBOSEOCLYYDESS1219.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE B OFICINAS,1219.0
EO43EOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 453,11520.0
nnnn9089.0,,,9089.0
COMSUSEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO MONTES URALES,11000.0
COHOnn11590.0,,CONDOMINIO HOMERO,11590.0
TEBBOSEOCLYYDESS1210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE B OFICINAS,1210.0
nnnn7760.0,,,7760.0
nnnn2700.0,,,2700.0
nnnn10380.0,,,10380.0
UATEELEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,ULTRA TORRE EMPRESARIAL,
COCLPAPOCOYYPACL5100.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL PLAZA POLANCO,5100.0
WDTECRCOYYPACL3810.0,CENTRO Y PLAZA COMERCIAL,WORLD TRADE CENTER,3810.0
EOMAGEEOCLYYDESS3800.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO MARIA GUADALUPE,3800.0
SNNEEOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,11560.0
PS77EOCLYYDESS3900.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLATEROS 7,3900.0
WCEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WTC,3810.0
PATNCOYYPACL16020.0,CENTRO Y PLAZA COMERCIAL,PLAZA TEPEPAN,16020.0
nnnn7730.0,,,7730.0
31EOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,321,3100.0
CCPLOOCO11490.0,OTRO CONGLOMERADO,CUAUHTUMOC PENSIL,11490.0
nnnn7560.0,,,7560.0
TEGAnn1070.0,,TORRE GUINZA,1070.0
nnnn6200.0,,,6200.0
nnnn7750.0,,,7750.0
nnnn12250.0,,,12250.0
nnnn14740.0,,,14740.0
nnnn4360.0,,,4360.0
nnnn4600.0,,,4600.0
nnnn13540.0,,,13540.0
nnnn4630.0,,,4630.0
MOPO29MOPO4410.0,MERCADO PUBLICO,MERCADO PUBLICO 259,4410.0
PECRPEYYARCL2300.0,PASAJE Y ANDADOR COMERCIAL,PRICE CENTER,2300.0
nnEOCLYYDESS3740.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3740.0
nnnn7950.0,,,7950.0
nnnn11440.0,,,11440.0
PACLGSCOYYPACL11000.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL GALERIAS,11000.0
TRnnnan,,TORR,
TEEAIIEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ESMERALDA I,11000.0
EODAEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DELTA,6500.0
nnnn4300.0,,,4300.0
nnnn4930.0,,,4930.0
nnnn7080.0,,,7080.0
WCEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,WTC,11000.0
EOEOCLYYDESS3810.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO,3810.0
CSEOCLYYDESS11010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIOPALMAS,11010.0
nnnn5260.0,,,5260.0
nnnn9430.0,,,9430.0
GOGOnn11530.0,,GONZALO GUILLERMO,11530.0
nnnn14269.0,,,14269.0
PAAOEACOYYPACL9860.0,CENTRO Y PLAZA COMERCIAL,PLAZA ABASTO ESTRELLA,9860.0
nnnn13640.0,,,13640.0
nnnn1540.0,,,1540.0
nnnn7920.0,,,7920.0
nnnn1130.0,,,1130.0
PADLSNAOEOCLYYDESS3020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA DIAGONAL SAN ANTONIO,3020.0
nnnn2770.0,,,2770.0
LACEEOCLYYDESS5320.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LA CITE,5320.0
EOCLYYDESSEOCLYYDESS11700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS,11700.0
EOCLYYDESSSNNEEOCLYYDESS14140.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,14140.0
PACLSNNECOYYPACL14140.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SIN NOMBRE,14140.0
EOCLYYDESSSNNEEOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,11570.0
EOIPnn7300.0,,EDIFICIO INP,7300.0
COTEPRnnnan,,CONDOMINIO TORRE PERISUR,
nnEOCLYYDESS14120.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14120.0
nnnn4620.0,,,4620.0
nnnn4650.0,,,4650.0
nnnn7440.0,,,7440.0
nnnn7000.0,,,7000.0
nnnn7890.0,,,7890.0
COASTSEOCLYYDESS11580.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO ARQUIMIDES TRES,11580.0
MOPONEMOPO11000.0,MERCADO PUBLICO,MERCADO PRADO NORTE,11000.0
PODELSFSOOCO6050.0,OTRO CONGLOMERADO,PALACIO DE LAS FLORES,6050.0
nnnn2980.0,,,2980.0
WEWKEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,WE WORK,
nnnn9240.0,,,9240.0
nnnn14370.0,,,14370.0
nnEOCLYYDESS14200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14200.0
CSPEEOCLYYDESS14210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIOS PENTATORRE,14210.0
EOCLYYDESSSNNEEOCLYYDESS3550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,3550.0
nnnn4918.0,,,4918.0
nnnn6070.0,,,6070.0
nnnn4919.0,,,4919.0
FOEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,FRISCO,
57nnnan,,57,
nnnn9030.0,,,9030.0
EOCLYYDESSSNNEEOCLYYDESS11560.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,11560.0
40OOCOnan,OTRO CONGLOMERADO,470,
D.CAYYVE15OOCO6720.0,OTRO CONGLOMERADO,DR. CARMONA Y VALLE 15,6720.0
CSESCSDENSEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIOS EMPRESARIALES CENTROS DE NEGOCIOS,11000.0
MOBOMOPO7850.0,MERCADO PUBLICO,MERCADO BONDOJITO,7850.0
TEPREOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PERISUR,
EONXEOCLYYDESS14050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO NOOX,14050.0
nnnn3530.0,,,3530.0
nnnn9720.0,,,9720.0
EOALnn8400.0,,EDIFICIO AÑIL,8400.0
M8DOLACAMOPO11430.0,MERCADO PUBLICO,MERCADO18 DEMARZO LA CURVA,11430.0
nnnn4800.0,,,4800.0
nnnn5129.0,,,5129.0
nnnn4870.0,,,4870.0
CAMOPO6700.0,MERCADO PUBLICO,COLIMA,6700.0
nnnn9690.0,,,9690.0
MOJAMOPO9819.0,MERCADO PUBLICO,MERCADO JAMAIQUITA,9819.0
nnnn1645.0,,,1645.0
nnnn14380.0,,,14380.0
nnnn5220.0,,,5220.0
nnnn16300.0,,,16300.0
nnnn14640.0,,,14640.0
"BRCAT,BROOPA3510.0","TIANGUIS, BAZAR O PULGA",BAZAR CORUÑA,3510.0
ESIPEOCLYYDESS7300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFCIOS INP,7300.0
nnnn7969.0,,,7969.0
POnn11510.0,,POLANCO,11510.0
SNASMOPO9440.0,MERCADO PUBLICO,SAN ANDRES,9440.0
HEnn5020.0,,HORIZONTE,5020.0
MO24DEAOMOPO3020.0,MERCADO PUBLICO,MERCADO 24 DE AGOSTO,3020.0
MOSODOLSRSMOPO4369.0,MERCADO PUBLICO,MERCADO SANTO DOMINGO LAS ROSAS,4369.0
nnnn1270.0,,,1270.0
nnnn15750.0,,,15750.0
nnnn4700.0,,,4700.0
nnnn4318.0,,,4318.0
PERAOOCO3840.0,OTRO CONGLOMERADO,PARQUE REFORMA,3840.0
PKPAIIPEYYARCLnan,PASAJE Y ANDADOR COMERCIAL,PARK PLAZA III,
MIPACLCOYYPACL14260.0,CENTRO Y PLAZA COMERCIAL,MINI PLAZA COMERCIAL,14260.0
PAMSCOYYPACL6080.0,CENTRO Y PLAZA COMERCIAL,PLAZA MESONES,6080.0
nnnn8610.0,,,8610.0
nnnn7360.0,,,7360.0
nnEOCLYYDESS3710.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3710.0
nnnn2090.0,,,2090.0
nnnn11870.0,,,11870.0
TEPREOCLYYDESS14010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PERISUR,14010.0
TEDLALOOCOnan,OTRO CONGLOMERADO,TORRE DEL ARBOL,
nnnn13219.0,,,13219.0
OXEOCLYYDESS14050.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ONOOX,14050.0
COOAEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORTIVO OMEGA,11000.0
nnnn9450.0,,,9450.0
WDPACOYYPACL5349.0,CENTRO Y PLAZA COMERCIAL,WORLD PLAZA,5349.0
PACNnnnan,,PLAZA CARZON,
LATENLEOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,LA TORRE NACIONAL,11520.0
EOIPEOCLYYDESS7300.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO INP,7300.0
nnnn1419.0,,,1419.0
SASSCOYYPACLnan,CENTRO Y PLAZA COMERCIAL,SAMARA SHOPS,
PS11COYYPACL1370.0,CENTRO Y PLAZA COMERCIAL,PS 11,1370.0
nnnn13530.0,,,13530.0
nnnn16029.0,,,16029.0
nnnn4420.0,,,4420.0
MOTNMOPO1090.0,MERCADO PUBLICO,MERCADO TIZAPAN,1090.0
LAEAMOPO9720.0,MERCADO PUBLICO,LA ERA,9720.0
nnnn4310.0,,,4310.0
MOMRMEMOPO8830.0,MERCADO PUBLICO,MERCADO MILITAR MARTE,8830.0
nnnn8900.0,,,8900.0
MO18SRPRMOPO9060.0,MERCADO PUBLICO,MERCADO 128 SECTOR POPULAR,9060.0
nnnn2711.0,,,2711.0
MO54EAMOPO7810.0,MERCADO PUBLICO,MERCADO 54 ESTRELLA,7810.0
nnnn6220.0,,,6220.0
nnnn3023.0,,,3023.0
DLPEMOPO15960.0,MERCADO PUBLICO,DEL PARQUE,15960.0
MOENMOPO11800.0,MERCADO PUBLICO,MERCADO ESCANDON,11800.0
MOPOASSNMOPO15430.0,MERCADO PUBLICO,MERCADO PUBLICO AQUILES SERDAN,15430.0
nnnn8600.0,,,8600.0
SACZAC15MOPO3310.0,MERCADO PUBLICO,SANTA CRUZ ATOYAC 175,3310.0
nnnn7720.0,,,7720.0
nnnn4400.0,,,4400.0
nnnn1400.0,,,1400.0
nnnn9870.0,,,9870.0
nnnn7979.0,,,7979.0
nnnn7580.0,,,7580.0
nnnn9670.0,,,9670.0
nnnn9208.0,,,9208.0
CNPRCLNLMOPO9870.0,MERCADO PUBLICO,CONCENTRACION POPULAR CANAL NACIONAL,9870.0
nnnn15240.0,,,15240.0
nnnn15410.0,,,15410.0
nnnn14430.0,,,14430.0
nnnn14490.0,,,14490.0
nnnn6020.0,,,6020.0
AOONMOPO15851.0,MERCADO PUBLICO,ALVARO OBREGON,15851.0
nnnn2460.0,,,2460.0
nnnn8930.0,,,8930.0
MOVEGZMOPO15210.0,MERCADO PUBLICO,MERCADO VALLE GOMEZ,15210.0
nnnn9090.0,,,9090.0
SRDZMNMOPO7400.0,MERCADO PUBLICO,SALVADOR DIAZ MIRON,7400.0
MOXOMOPO4370.0,MERCADO PUBLICO,MERCADO XOTEPINGO,4370.0
nnnn7500.0,,,7500.0
nnnn6870.0,,,6870.0
nnnn2600.0,,,2600.0
MOSNJNJAMOPO9839.0,MERCADO PUBLICO,MERCADO SAN JUAN JOYA,9839.0
1ODEDEMOPO3020.0,MERCADO PUBLICO,1RO DE DICIEMBRE,3020.0
nnnn13270.0,,,13270.0
nnnn10300.0,,,10300.0
nnnn14629.0,,,14629.0
MOPO20LSCXMOPO2650.0,MERCADO PUBLICO,MERCADO PUBLICO 250 LAMINADORES CDMX,2650.0
MOPOC4PNMOPO8100.0,MERCADO PUBLICO,MERCADO PUBLICO C4 PANTITLAN,8100.0
nnnn8920.0,,,8920.0
BRIAMOPO9000.0,MERCADO PUBLICO,BAZAR IZTAPALAPA,9000.0
SAMANOMOPO1420.0,MERCADO PUBLICO,SANTA MARIA NONOALCO,1420.0
POAADL19PEYYARCL3510.0,PASAJE Y ANDADOR COMERCIAL,PASO A DESNIVEL 19,3510.0
POAADLNNPEYYARCL3400.0,PASAJE Y ANDADOR COMERCIAL,PASO A DESNIVEL NAPOLEON,3400.0
MOMZDELATEAOMOPO6300.0,MERCADO PUBLICO,MERCADO MARTINEZ DE LA TORRE ANEXO,6300.0
FOSAMOPO6250.0,MERCADO PUBLICO,FRANCISCO SARABIA,6250.0
MOLAMOPO2300.0,MERCADO PUBLICO,MERCADO LINDAVISTA-VALLEJO-PATERA,2300.0
LAFLMOPO15700.0,MERCADO PUBLICO,LA FEDERAL,15700.0
MOPOSOSAAAMOPO8210.0,MERCADO PUBLICO,MERCADO PUBLICO SEDECO SANTA ANITA,8210.0
nnnn7810.0,,,7810.0
PACLSNMNXCCOYYPACL2120.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SAN MARTIN XOCHINAHUAC,2120.0
nnnn8770.0,,,8770.0
MO32PSDECNMOPO4810.0,MERCADO PUBLICO,MERCADO 312 PRADOS DE COYOACAN,4810.0
nnnn8510.0,,,8510.0
MOPOSOSNIOAOMOPO11650.0,MERCADO PUBLICO,MERCADO PUBLICO SEDECO SAN ISIDRO ANEXO,11650.0
NSSNJNnn3020.0,,NICOLAS SAN JUAN,3020.0
nnnn11289.0,,,11289.0
MO31TABAMOPO16050.0,MERCADO PUBLICO,MERCADO 381 TIERRRA BLANCA,16050.0
MOELMOMOPO9960.0,MERCADO PUBLICO,MERCADO EL MOLINO,9960.0
MO36IVYYVVSCDESNJNDEANMOPO7979.0,MERCADO PUBLICO,MERCADO 336 IV Y V SECC DE SAN JUAN DE ARAGON,7979.0
nnnn6090.0,,,6090.0
PONOPEYYARCL3300.0,PASAJE Y ANDADOR COMERCIAL,PASEO NEVADO,3300.0
MOGA55MOPO11520.0,MERCADO PUBLICO,MERCADO GRANADA 55,11520.0
MOELRJMOPO4620.0,MERCADO PUBLICO,MERCADO EL RELOJ,4620.0
MOLAEAMOPO7530.0,MERCADO PUBLICO,MERCADO LA ESMERALDA,7530.0
nnnn3303.0,,,3303.0
nnnn14209.0,,,14209.0
nnnn4730.0,,,4730.0
nnEOCLYYDESS3550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,3550.0
GSPADELSESCOYYPACL11300.0,CENTRO Y PLAZA COMERCIAL,GALERIAS PLAZA DE LAS ESTRELLAS,11300.0
MOPOSNNEMOPO9769.0,MERCADO PUBLICO,MERCADO PUBLICO SIN NOMBRE,9769.0
nnEOCLYYDESS11520.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,11520.0
nnnn9829.0,,,9829.0
NOnnnan,,NINGUNO,
75EOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,715,
COELEOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO EMPRESARIAL,
EOCLEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL,11000.0
nnnn2970.0,,,2970.0
EOCNEOCLYYDESS3240.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COYOACAN,3240.0
DEOOCO1210.0,OTRO CONGLOMERADO,DIAMANTE,1210.0
nnnn7990.0,,,7990.0
nnnn10360.0,,,10360.0
"EOTAH,COMOOOCA6760.0","HOSPITAL, CENTRO MEDICO O CLINICA",EDIFICIO TLAXCALA,6760.0
PSEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PALMAS,11000.0
nnnn9520.0,,,9520.0
nnnn12300.0,,,12300.0
nnnn2519.0,,,2519.0
ROPO55EOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,RIO PANUCO 55,6500.0
nnnn14500.0,,,14500.0
nnnn1230.0,,,1230.0
nnnn3560.0,,,3560.0
MAOOCO6760.0,OTRO CONGLOMERADO,MARICOPA,6760.0
nnnn4970.0,,,4970.0
WDTECRnnnan,,WORLD TRADE CENTER,
PLEOCLYYDESS6140.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PARRAL,6140.0
nnnn1760.0,,,1760.0
PAISEOCLYYDESS14000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA INSURGENTES,14000.0
nnnn7600.0,,,7600.0
nnnn7850.0,,,7850.0
PAXOCOYYPACL16210.0,CENTRO Y PLAZA COMERCIAL,PLAZA XOCHIMILCO,16210.0
AREOCLYYDESS3710.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ANTAR,3710.0
COCLCACOYYPACL6700.0,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL CIBERNAUTA,6700.0
TEMKEOCLYYDESS11570.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE MASARIK,11570.0
nnnn1100.0,,,1100.0
PAPOCOYYPACL11510.0,CENTRO Y PLAZA COMERCIAL,PLAZA POLANCO,11510.0
nnnn2230.0,,,2230.0
nnnn1789.0,,,1789.0
nnnn4890.0,,,4890.0
nnnn9709.0,,,9709.0
nnnn14739.0,,,14739.0
FAMOPO7000.0,MERCADO PUBLICO,FERROPLAZA,7000.0
nnnn2410.0,,,2410.0
MOZOMOPO11230.0,MERCADO PUBLICO,MERCADO ZACATITO,11230.0
nnnn7860.0,,,7860.0
nnnn9970.0,,,9970.0
