id,clee,nom_estab,raz_social,codigo_act,telefono,correoelec,latitud,longitud,fecha_alta,ID Centro comercial,ID Municipio
1000660,09015461110026551000000000U0,TIENDITA DE ABARROTES,,461110,5566425538.0,,19.42593987,-99.12676223,2010-07,nnnn6090.0,9015
985915,09015722212019301000000000U8,COCINA ECONÓMICA,,722518,,,19.43819986,-99.14156481,2010-07,nnnn6300.0,9015
755182,09016811499000381000000000U4,RELOJERIA SELVA NEGRA,,811499,,,19.45993049,-99.18671237,2010-07,nnnn11400.0,9016
740346,09002461190000311000000000S9,PASTELERÍA JARDÍN,,461190,,,19.46375842,-99.16682917,2010-07,nnnn2800.0,9002
1045990,09015811192000472000000000U4,AUTO LAVADO QUEZADA,,811192,,,19.46326309,-99.14611338,2010-07,nnnn6430.0,9015
848133,09012811111000851000000000U6,SERVICIO MECANICO EL CHAPARRAL,,811111,,CHAPARRAL1Y2@HOTMAIL.COM,19.27956069,-99.23606902,2010-07,nnnn14100.0,9012
7717647,09003722518003021000000000U6,AHOGADOS MX,,722514,,,19.34445863,-99.16400187,2019-11,nnnn4320.0,9003
664270,09007812110024141000000000U5,ESTETICA DE LIZ,,812110,,SAMEELCO78@YAHOO.COM.MX,19.34609428,-99.1168317,2010-07,nnnn9819.0,9007
7642529,09013813210002532000000000U6,IGLESIA CRISTIANA SAN GREGORIO,IGLESIA CRISTIANA SAN GREGORIO AR,813210,,,19.25331543,-99.04243794,2019-11,nnnn16610.0,9013
770831,09007722219010271000000000U4,TORTAS DON FER,,722514,,,19.37898896,-99.01621694,2010-07,nnnn9140.0,9007
6900480,09003522110007001000000000U2,HSBC MEXICO,BANCO HSBC MEXICO ,522110,,,19.303926,-99.191287,2019-04,nnnn4500.0,9003
7215807,09017465915000681000000000U9,PRODUCTOS OAXAQUEÑOS LA SANDUNGA,,465915,5560900494.0,,19.42602191,-99.12298619,2019-11,PAMD20MOPO15100.0,9017
989102,09003461110002911000000000U0,TIENDA DE ABARROTES,,461110,,,19.35409432,-99.12618166,2010-07,MO10POCOMOPO4230.0,9003
957199,09011461110026861000000000U2,ABARROTES RAMIREZ,,461110,,,19.26005133,-99.00426855,2010-07,nnnn13090.0,9011
1005301,09012463113000441000000000U3,MERCERIA LOCAL 2,,463113,,,19.27526867,-99.17163029,2010-07,nnnn14440.0,9012
7338193,09007611112002802000000000U7,JARDIN DE NIÑOS APRENDIZAJE ACTIVO,,611112,5539241662.0,,19.36703637,-99.11636094,2019-11,nnnn9060.0,9007
8260413,09005611631000441000000000U9,ESNSEÑANZA DEL IDIOMA INGLES SIN NOMBRE,,611631,,,19.46600179,-99.08315514,2019-11,nnnn7950.0,9005
9313910,09007461170006891000003371S5,CAFETERIAS Y HELADOS HAAGEN DAZS PARQUE KATAPLUM,AJ HELADOS SA DE CV,461170,,,19.31557305,-99.07713564,2020-11,PELSASCOYYPACL9910.0,9007
6852776,09015466212020151000008579S4,ELUX,ZONA AZUL CELULARES SA DE CV,466212,,,19.42920535,-99.14169536,2018-11,nnnn6010.0,9015
8306909,09007461110134481000000000U6,MISCELANEASABADEL,,461110,,,19.33213444,-99.08798508,2019-11,nnnn9850.0,9007
790990,09007461110042831000000000U3,ABARROTES CHAGOLLAS,,461110,,,19.35746289,-99.06754537,2010-07,nnnn9240.0,9007
668121,09005541941000381000000000U5,VETERINARIA RANGEL,,541941,5555871365,,19.49302787,-99.14890997,2010-07,nnnn7750.0,9005
7192379,09007722513011521000000000U7,QUESADILLA,,722513,,,19.32118401,-99.07707673,2019-11,nnnn9860.0,9007
969610,09015465112006821000000000U3,PLATERIA MONSE,,433220,,,19.4376642,-99.13142014,2010-07,nnnn6000.0,9015
894373,09015541510001112000000000U5,CERO UNO INFORMATICA CONSULTORIA Y DESARROLLO,CERO UNO INFORMATICA CONSULTORIA Y DESARROLLO SA DE CV,541510,5555663310,TERE.RESENDIZ@CEROUNO.COM.MX,19.43149906,-99.1543548,2010-07,nnnn6600.0,9015
636370,09017463211004341000000000U2,VENTA DE ROPA PARA DAMA,,463211,,,19.43998847,-99.11416917,2010-07,MOMSMOPO15270.0,9017
905109,09003812110011111000000000U2,TATUAJES Y PERFORACIONES,,812110,,,19.34999429,-99.16298672,2014-12,MOALMOMOPO4000.0,9003
901966,09014811211000981000000000U5,TV COLOR,,811211,5555195583.0,,19.39990619,-99.15410996,2014-12,nnnn3020.0,9014
7630605,09011311520000731000000000U9,PALETERIA LUNA GABRIEL,,311520,5549216890.0,,19.27576176,-98.99692491,2019-11,nnnn13020.0,9011
8736771,09013931210001031000000000U7,ADMINISTRACION DEL MERCADO 377,GOBIERNO DE LA CIUDAD DE MEXICO ,531311,,,19.26149249,-99.10468255,2019-11,MO37AOMOPO16070.0,9013
1053136,09010465311003061000000000U8,ARLEQUIN PAPELERIA,,465311,5555506607.0,,19.3366391,-99.20199109,2010-07,nnnn1090.0,9010
9178640,09007611691001632000000000U2,ITEM INSTITUTO TECNOLOGICO DE MEXICO,ITEM INSTITUTO TECNOLOGICO DE MEXICO ,611691,,,19.3261603,-99.07537991,2019-11,nnnn9860.0,9007
939361,09013722511000081000000000U7,FONDA SIN NOMBRE,,722511,,,19.25512265,-99.01138766,2014-12,TOMOPO16700.0,9013
9106573,09007722517006641000000000U1,ROSTICERIA JOSECITO,,722517,,,19.34580701,-99.00500587,2019-11,nnnn9698.0,9007
1043550,09010461110017451000000000U5,ABARROTES LETY,,461110,,,19.32189356,-99.2694929,2010-07,nnnn1859.0,9010
8276343,09005461160011301000000000U3,MATERIAS PRIMAS LUIGI,,461160,5522786019.0,,19.49471874,-99.09615585,2019-11,nnnn7440.0,9005
6718667,09002435411000256000008982M9,RESPUESTAS OPTIMAS EN MAYOREO,RESPUESTAS OPTIMAS EN MAYOREO SA DE CV,435411,,APEREZ@GRUPOROM.COM,19.49400021,-99.16164078,2016-01,nnnn2300.0,9002
654929,09007811430001921000000000U0,REPARADOR DE CALZADO EL GALLITO,,811430,5556345171.0,,19.37398296,-99.11919456,2010-07,nnnn9400.0,9007
831536,09007722212021361000000000U5,TAQUERIA EL CERDITO DE ORO,,722514,,,19.34521882,-99.01095739,2010-07,nnnn9609.0,9007
872380,09015811499013111000000000U2,CASA REBECA REPARACION DE RELOJES,,811499,,,19.43539611,-99.13636882,2010-07,SNNEEOCLYYDESS6000.0,9015
934929,09012466212002501000000000U9,HELEN CELL,,466212,,,19.30303808,-99.12478983,2014-12,"BRPAT,BROOPA14320.0",9012
844436,09007461110036731000000000U3,MISCELANEA LA HORMIGUITA,,461110,,,19.32420524,-99.02867719,2010-07,nnnn9700.0,9007
1035615,09010811211000861000000000U7,SERVICIO SANCHEZ,,811211,5521670048.0,,19.37332652,-99.23590678,2010-07,nnnn1296.0,9010
1033798,09010468420000261000000000U3,REFACCIONARIA PRESIDENTES,,468420,,,19.37898928,-99.21923359,2010-07,nnnn1290.0,9010
656233,09007461130018021000000000U9,LEGUMBRES Y NOPALES PREPARADOS,,461130,,,19.36898383,-99.11916145,2010-07,MO18SRPRMOPO9060.0,9007
1039799,09010461130001141000000000U8,VERDULERIA,,461130,,,19.32983559,-99.27234351,2010-07,nnnn1800.0,9010
720944,09007722517002561000000000U5,PIZZERIA EMILY S,,722517,,,19.37013889,-99.06785859,2014-12,nnnn9310.0,9007
647885,09017461130017611000000000U7,FRUTAS Y LEGUMBRES,,461130,,,19.44468665,-99.10807515,2010-07,nnnn15300.0,9017
934182,09014461170001011000000000U1,PALETERÍA Y NEVERÍA LA LUPITA,,461170,,,19.37493951,-99.18825111,2014-12,nnnn3910.0,9014
6306378,09005433312000085002004085M7,JUGUETIBICI MATRIZ,JUGUETIBICI SA DE CV,433312,,ECOMMERCE@JUGUETIBICI.COM.MX,19.38740078,-99.25215936,2012-06,ASEOCLYYDESS5120.0,9004
6876882,09005522390000083010023313S0,GUSTAVO A MADERO,PROVIDENT MEXICO SA DE CV,522490,,FRANCISCO.DEHOYOS@PROVIDENT.COM.MX,19.46825231,-99.13164938,2019-04,nnnn7870.0,9005
1050063,09011722519000941000000000U9,CLUB HERBALIFE,,722519,,,19.31116107,-99.03966033,2014-12,nnnn13319.0,9011
639119,09002461121002501000000000U8,LAS GUERAS VENTA DE VISCERAS,,461121,5524156883,,19.49644838,-99.1737431,2010-07,MODEASFAMOPO2230.0,9002
638972,09002561432000171000000000U2,MEGA TRON,,561432,,,19.49461978,-99.17863252,2010-07,nnnn2230.0,9002
9159674,09012312112002211000000000U3,PURIFICADORA TLALPAN,,312112,,,19.274798,-99.17270588,2019-11,nnnn14430.0,9012
760741,09016812110006983000000000U3,LE PARISIEN,,812110,5555573276.0,,19.43845211,-99.20750037,2010-07,PNPOCOYYPACL11510.0,9016
9095504,09012722515005511000000000U1,NOVA COFFIEE,,722515,,,19.30574978,-99.12922204,2019-11,nnnn14310.0,9012
8632455,09012813210003813000000000U1,IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTIMOS DIAS,IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTIMOS DIAS AR,813210,,,19.27808078,-99.20971987,2019-11,nnnn14250.0,9012
829698,09007464111010052000000000U9,FARMACIA DANY,,464111,,,19.33028735,-98.97725884,2010-07,nnnn9637.0,9007
6307668,09005467111005171000019047M5,TUBRIVALCO,TUBRIVALCO SA DE CV,435419,,VMARTINEZ@TUBRIVALCO.COM.MX,19.50893666,-99.15197554,2010-07,nnnn7700.0,9005
649080,09002931210000692000000000U0,ALCALDIA AZCAPOTZALCO,GOBIERNO DE LA CIUDAD DE MEXICO ,931210,,,19.48423168,-99.18396045,2010-07,nnnn2010.0,9002
739004,09002323111000031000000000U7,EDEN BURO DE IMPRESIONES,,323111,,EDENBURO@YAHOO.COM.MX,19.46258912,-99.1761917,2010-07,nnnn2840.0,9002
927576,09010624212000031000000000U2,COMEDOR POPULAR,COMEDOR COMUNITARIO NO 28 ,624212,,,19.34994274,-99.22049709,2014-12,nnnn1710.0,9010
7904895,09007312112010211000000000U3,GRUPO PURISYSTEMS,,312112,,,19.3566426,-99.06727378,2019-11,nnnn9240.0,9007
784059,09007461110010031000000000U8,MISCELANEA LA MICHOACANA,,461110,,,19.36647022,-99.07668181,2010-07,nnnn9300.0,9007
1051080,09011467114000572000000000U1,VIDRIO Y ALUMINIO HERNANDEZ,,467114,,,19.30814218,-99.04209428,2010-07,nnnn13319.0,9011
8276490,09005722513008221000000000U3,LA CANASTA DE MORELIA HUESITOS,,722513,,,19.46589395,-99.09194507,2019-11,nnnn7969.0,9005
7728055,09007812210016871000000000U5,TINTORERIA YECCAN,,812210,5510728352.0,,19.38728682,-99.03453138,2019-11,nnnn9100.0,9007
903328,09014461130004711000000000U7,FRUTAS Y VERDURAS,,461130,,,19.37974384,-99.15048229,2014-12,MOIA13MOPO3630.0,9014
761673,09016541920000861000000000U7,CAJA MAGICA LOMAS,TE LA TOMO S DE RC DE CV,541920,5559029058,,19.4272286,-99.21157308,2010-07,nnnn11000.0,9016
9299360,09003485410000035000000000U6,SHIP,,485410,,,19.35091454,-99.14758392,2020-11,nnnn4120.0,9003
8273020,09005561510000761000000000U6,MAJOS TRAVEL,,561510,5521159421.0,MARISOL.SANDOVAL.S.@HOTMAIL.COM,19.47505543,-99.13164963,2019-11,nnnn7870.0,9005
9215157,09007811121008512000000000U5,HOJALATERIA Y PINTURA VILLACEL,,811121,,,19.34013637,-99.06186309,2019-11,nnnn9710.0,9007
6475078,09017465912000141000000000S1,BODEGA SIN NOMBRE,EL SUEÑO DEL PELUCHE SA DE CV,465912,,,19.43848556,-99.12270217,2016-01,nnnn15270.0,9017
7268831,09006621114000044000000000U4,CLINICA GERIATRICA,SERVICIOS DE SALUD PUBLICA DELA CDMX ,621114,,,19.39432911,-99.07068993,2019-11,nnnn8500.0,9006
6257081,09015465112007461000004233S7,JOYERIAS BIZZARRO CATEDRAL,GRUPO DAISA SA DE CV,465112,,VENTASENLINEA@BZR.COM.MX,19.43201696,-99.13460047,2010-07,nnnn6000.0,9015
955695,09014813110000393001000000U5,RELIGIOSAS DEL SAGRADO CORAZON DE JESUS AR,INVESTIGACIÓN PROMOCIÓN Y EDUCACION AC,813210,,ADMONRSCJ@GMAILL.COM,19.3647905,-99.18616445,2010-07,nnnn3900.0,9014
6309019,09015463211059822001003435S9,TIENDA DE ROPA PARA DAMA FANTASSI ASPIK COLORS,APPAREL MODA Y DISEÑO SA DE CV,463211,,,19.42580614,-99.1335266,2012-06,nnnn6090.0,9015
6325479,09016532110000021000013112S7,AVIS DE MEXICO,COMERCIAL ARIETE SA DE CV,532110,,,19.42836263,-99.19196251,2010-07,nnnn11560.0,9016
705013,09017461130029531000000000U3,FRUTAS,,461130,,,19.40873735,-99.12578055,2014-12,JAVEMOPO15800.0,9017
1055007,09010722212006331000000000U1,EL TACO TAURINO,,722514,5552524258.0,OSECG10@HOTMAIL.COM,19.36576814,-99.19540576,2010-07,nnnn1600.0,9010
9229875,09014463212000552000003606S3,TDF MIXCOAC,BC SHOPS SA DE CV,463212,5580081255.0,RMCRUZ@BABYCREYSI.COM,19.37247003,-99.18897695,2020-04,nnnn3910.0,9014
8305607,09007722515007591000000000U1,JUGOS Y LICUADOS DANY,,722515,,,19.29554688,-99.06242857,2019-11,nnnn9960.0,9007
8583223,09003322210000072000000000U0,PUBLICIDAD VAL HNOS,PUBLICIDAD VAL HNOS SA DE CV,322210,,VALHNOS_ADMON@OUTLOOK.COM,19.31925916,-99.13011832,2019-11,nnnn4830.0,9003
7444592,09016435312000231000000000U2,2INKS,,435312,26147001,VENTAS@2INKS.COM.MX,19.40242626,-99.17112584,2019-11,nnnn11800.0,9016
8337832,09015541211012272000000000U9,TECNOLOGIAS INTEGRADAS EN COMPUTACION CONTABILIDAD Y ADMINISTRACION,TECNOLIGIAS INTEGRADAS EN COMPUTACION Y CONTABILIDAD Y ADMINISTRACION SC,541211,,,19.43330505,-99.13952783,2019-11,GEEOCLYYDESS6000.0,9015
912235,09012621111003821010000000U6,PEDIATRIA,,621113,,,19.29651334,-99.1605253,2014-12,"MASRTE22H,COMOOOCA14050.0",9012
638166,09005465311005731000000000U4,PAPELERIA GAMIÑO,,465311,,,19.55003976,-99.12650757,2010-07,nnnn7183.0,9005
7744353,09015323119026581000000000U6,MAQUILA DE SERIGRAFIA SIN NOMBRE,,323119,,GAOR@HOTMAIL.COM,19.43765799,-99.13465692,2019-11,EO58EOCLYYDESS6010.0,9015
771033,09005467111005661000000000U5,TLAPALERIA LUPITA,,467111,5557152011.0,,19.49516144,-99.07031657,2010-07,nnnn7510.0,9005
897232,09015722514007821000000000U8,TAQUERÍA OSAMA,,722514,,,19.41842989,-99.14749883,2014-12,nnnn6720.0,9015
998276,09003811491000721000000000U6,CERRAJERÍA CASTILLO,,811410,,,19.32416432,-99.15716003,2010-07,MOAOMTLABAMOPO4300.0,9003
848620,09012461110006191000000000U6,MISCELANEA EL DON,,461110,,,19.29487073,-99.22521024,2010-07,nnnn14240.0,9012
8137947,09007461160022921000000000U1,TIENDITA LOS CHUCHITOS,,461160,,,19.34665887,-99.02595516,2019-11,nnnn9500.0,9007
7747049,09017713120001681000000000U5,VIDEO JUEGOS SIN NOMBRE,,713120,5523258854,,19.42809674,-99.12405955,2019-11,MOMDBNMOPO15810.0,9017
914845,09012465311008351000000000U4,PAPELERIA LAPIZ FELIZ,,465311,5519494828.0,,19.2665777,-99.22809852,2014-12,nnnn14720.0,9012
709161,09006332320001941000000000U3,HERRERIA HERMA,,332320,5557013978.0,,19.39563603,-99.07907973,2014-12,nnnn8500.0,9006
744186,09007624411000491000000000U2,ESTANCIA INFANTIL EL MAGO DE OZ,,624411,5556004733,ELMAGODEOZ122@HOTMAIL.COM,19.37828396,-99.07676315,2010-07,nnnn9310.0,9007
748914,09005621111000581000000000U3,CONSULTORIO MEDICO,,621111,,,19.48416236,-99.10742212,2010-07,nnnn7058.0,9005
825401,09007811191003031000000000U4,VULCANIZADORA TORRES,,811191,5551855296.0,,19.35991293,-99.02923965,2010-07,nnnn9570.0,9007
8680144,09002311812001761000000000U5,PANADERIA SARITA,,311812,,,19.51165812,-99.19351088,2019-11,nnnn2100.0,9002
659079,09007311830006681000000000M1,TORTILLERIA EL GRANO DE ORO,,311830,,,19.36339221,-99.11937019,2010-07,nnnn9090.0,9007
648886,09002461160000161000000000U1,DISTRIBUIDORA DE DULCES Y CIGARROS PATY,,461160,,,19.48235333,-99.1858898,2010-07,nnnn2000.0,9002
969471,09015611132000614001000000U9,SECUNDARIA DIURNA NO 6 CARLOTA JASO MATUTINO CLAVE 09DES0 006B,SECRETARIA DE EDUCACIÓN PÚBLICA ,611132,,E09DES6C@HOTMAIL.COM,19.43638122,-99.12997355,2010-07,nnnn6600.0,9015
1039827,09010713943000301000000000U1,GYM SAN BARTOLO,,713943,,,19.32662517,-99.27025963,2010-07,nnnn1800.0,9010
847814,09003461110024751010000000U4,VENTA REFRESCOS Y DULCES,,461160,,,19.32462461,-99.17361567,2010-07,nnnn4369.0,9003
8602456,09012461150002121000000000U3,CREMERIA EL QUESITO,,461150,,,19.29535199,-99.23199481,2019-11,nnnn14100.0,9012
848862,09012465212001611000000000U8,GAMERS RETAIL GAMERS,GAMERS RETAIL ,465212,5526153254,,19.29851634,-99.2118236,2010-07,PACICOYYPACL14140.0,9012
1036993,09013332710000101000000000U3,TALLER DE TORNO SERVITEC,,332710,5558439965,,19.25465991,-99.04901833,2010-07,nnnn16600.0,9013
792991,09007811191000371000000000U7,VULCANIZADORA EL VULCAS,,811191,5531681812.0,,19.35510177,-99.04035105,2010-07,nnnn9500.0,9007
1034692,09009461110000491000000000U2,TIENDA DE ABARROTES SACNITE,,461110,5558620401.0,,19.19152672,-99.0909695,2010-07,nnnn12300.0,9009
726980,09007611111005071000000000U8,JARDIN DE NIÑOS AMACALLI,,611111,5527178395.0,,19.30511299,-99.07701846,2014-12,nnnn9900.0,9007
9201174,09007722515015921000000000U0,CAFETERIA CAFE CORDOBA EXPRESS,,722515,,,19.32218966,-99.09822586,2019-11,nnnn9870.0,9007
7728297,09007463213001761000000000U1,ROPA INTERIOR,,463213,,,19.39143701,-99.04478233,2019-11,nnnn9100.0,9007
764253,09005311830005981000000000U0,TORTILLERIA ISIS,,311830,5524946584.0,,19.50206497,-99.08150084,2010-07,nnnn7420.0,9005
882831,09011311340000271000000000U9,PRODUCTOS DE AMARANTO,,311340,5534979197.0,,19.24052775,-98.99710296,2010-07,nnnn13500.0,9011
752943,09016722219007401000000000U3,LA CABANA DEL REY,,722511,5553866202.0,,19.45708838,-99.19288936,2010-07,nnnn11410.0,9016
7744764,09015463216007551000000000U6,TIENDA DE MOCHILAS,,463216,,,19.44182491,-99.12951166,2019-11,nnnn6200.0,9015
6844289,09015522110011891000000000U4,CAJERO AUTOMÁTICO SANTANDER,BANCO SANTANDER ,522110,,,19.4223579,-99.1551293,2018-03,nnnn6700.0,9015
997869,09015812410006993001000000S8,ESTACIONAMIENTO DELTANY,,812410,,,19.43211748,-99.12562496,2010-07,nnnn6060.0,9015
813383,09005461110030341000000000U1,ABARROTES ANDREA,,461110,,,19.47775967,-99.07849829,2010-07,nnnn7580.0,9005
6319880,09010722515000093001003311S9,STARBUCKS SUC 38447,CAFE SIRENA S DE RL DE CV,722515,,TUOPINION@STARBUCKS.COM.MX,19.30799154,-99.21560834,2014-12,nnnn10700.0,9010
698538,09017461122001421000000000U6,LOCAL PEQUEÑO VENTA DE POLLO POLLERIA GEOVANI,,461122,,,19.42809674,-99.12405955,2010-07,MOMDBNMOPO15810.0,9017
905263,09003465915000841000000000U9,ARTESANÍAS CARADAN,,465915,,CARMEN.MDIAZ@GMAIL.COM,19.34999429,-99.16298672,2014-12,MOALMOMOPO4000.0,9003
9332977,09015722518009232000000000U7,RUSTICA COCINA ECONOMICA,RUSTICA COCINA ECONOMICA ,722518,,,19.41897329,-99.13825678,2021-05,nnnnnan,9015
6257698,09007336340000381001002421S5,FRICCIÓN Y TECNOLOGÍA,FRICCION Y TECNOLOGIA SA DE CV,336340,,PAULINA.CRUZ@FRITEC.COM.MX,19.35970352,-99.03836211,2010-07,nnnn9570.0,9007
7903837,09007464111017591000000000U9,FARMACIA VINALY,,464111,,,19.35401813,-99.09839947,2019-11,nnnn9820.0,9007
8679899,09005812110030601000000000U4,SALONE,,812110,,,19.50022801,-99.12640393,2019-11,nnnn7300.0,9005
820908,09005561990000323001000000U9,OPERACIONES ADUANALES PROFESIONALES,,488511,5557998306.0,FAOLIVA@ADAAAM.COM.MX,19.44729566,-99.05944356,2010-07,nnnn7900.0,9005
9190171,09012811492000592000000000U0,ITALIKA CENTRO DE SERVICIO AUTORIZADO,,811492,,,19.27143419,-99.15819745,2019-11,nnnn14640.0,9012
7733056,09015812110019761000000000U0,ESTETICA THAMARA,,812110,5527701493.0,,19.41470365,-99.13889031,2019-11,nnnn6800.0,9015
6232840,09010462112000432001008154S9,7 ELEVEN SUC 841 TORRE SINGLUM,7-ELEVEN MEXICO SA DE CV,462112,,ANA.OLIVARES@7-ELEVEN.COM.MX,19.35464069,-99.18499972,2010-07,nnnn1030.0,9010
774120,09016465216000081000000000U7,EL PUENTE MUSICAL,,465216,445546006898.0,,19.4091925,-99.19025218,2010-07,nnnn11850.0,9016
7136812,09017722514005371000000000U2,TACOS DE GUISADO Y REFRESCOS,,722514,,,19.44687744,-99.0921985,2019-11,MOPOASSNMOPO15430.0,9017
8612752,09007466410005501000000000U6,MINI BAZAR SANTA MARTHA,,466410,,,19.360442,-98.99423382,2019-11,nnnn9180.0,9007
967484,09014461110008641000000000U4,ABARROTES NATIVITAS,,461110,,,19.37984286,-99.13978337,2010-07,nnnn3500.0,9014
7714499,09005464113004061000000000S8,COMERCIAL PEGASO BODEGA DE MATERIAL DE CURACION,,464113,,,19.49081244,-99.08993088,2019-11,nnnn7420.0,9005
641729,09005461110058471010000000U3,VINOS Y LICORES CASABLANCA,,461211,5553881616.0,,19.53315219,-99.13967443,2010-07,nnnn7250.0,9005
6852834,09004465215000382001003504S7,PUMA SANTA FE,PUMA MEXICO SPORT SA DE CV,465215,,MEXICO_CITY-SANTA_FE.MX@PUMA.COM,19.36261648,-99.27446577,2018-11,COCLSAFECOYYPACL5109.0,9004
6714685,09015432120006181101038513M5,MOCHILAS GOLDEN,MOCHILAS GOLDEN STAR SA DE CV,432120,,D.RIVERA@HOTMAIL.COM,19.51306549,-99.15133815,2016-01,NAILVOZAIL7700.0,9005
1002467,09003624411000382000000000U2,CIRCULO INFANTIL PRISMA,,624411,5556183384.0,,19.31963624,-99.16354844,2010-07,nnnn4369.0,9003
9160787,09006339950000101000000000U2,LETRAS 3D ARTE NEON,,339950,5536237418,,19.39017037,-99.11969758,2019-11,nnnn8600.0,9006
704478,09006435313000233000000000U7,TIR DEN,TIRDEN SA DE CV,435313,5555193770.0,TIRDEN@TIRDEN.COM,19.40024113,-99.13561389,2014-12,nnnn8200.0,9006
8254261,09007312112009781000000000U8,PURIFICADORA DE AGUA,,312112,,,19.33083605,-99.02057312,2019-11,nnnn9680.0,9007
9324255,09016465215001511000041757M4,DECATLHON,DECATLHON SA DE CV,465215,,alexis.dorantes@decathlon.com,19.43818005,-99.20128063,2020-11,nnnnnan,9016
8228323,09002722515003281000000000U4,COFFE JEREMY,,722515,,,19.47297007,-99.18943306,2019-11,PNAOCOYYPACL2790.0,9002
7594977,09012461130007401000000000U6,FRUTAS Y VERDURAS,,461130,,,19.21231932,-99.18562507,2019-11,nnnn14700.0,9012
8694446,09010461122005431000000000U6,POLLERIA IAN,,461122,,,19.38235529,-99.23924283,2019-11,nnnn1210.0,9010
7721111,09012722517002871000000000U8,ROSTICERIA ALONSO,,722517,,,19.22086543,-99.20095693,2019-11,nnnn14710.0,9012
7748211,09006811430001221000000000U7,REPARACION DE CALZADO,,811430,,,19.38289151,-99.11905413,2019-11,nnnn8930.0,9006
928426,09010461121003511000000000U9,CARNICERÍA EVELIN,,461121,,,19.33254928,-99.27276681,2014-12,nnnn1800.0,9010
7743297,09015722511012021000000000U4,MR TACO,,722511,,RAFAELSORMINA@HOTMAIL.COM,19.44204597,-99.15817322,2019-11,MRTOEOCLYYDESS6400.0,9015
693839,09017621211004551000000000U5,DENTAL MEDICA,,621211,,,19.44862746,-99.12243493,2014-12,nnnn15270.0,9017
808941,09006461110002351000000000U2,TIENDA OMAR,,461110,,,19.41076934,-99.06792627,2010-07,nnnn8100.0,9006
6713065,09005435311000151000008322S7,EMPRETEL,EMPRETEL SA DE CV,435311,,VENTAS@EMPRETEL.COM.MX,19.46277577,-99.12786345,2016-01,nnnnnan,9005
829352,09007461121002241000000000U0,MI REYNA TOCINERIA,,461121,5556074849.0,,19.32978362,-99.09868247,2010-07,MO33DEMOMOPO9870.0,9007
935415,09012812110016081000000000U3,ESTETICA ARAIS,,812110,,,19.28640417,-99.12999574,2014-12,nnnn14387.0,9012
669184,09005467111008361000000000U9,MATERIALES PARA CONSTRUCCION MORAS,,467111,,,19.56226332,-99.12970457,2014-12,nnnn7140.0,9005
932587,09014812210004941000000000U6,DESARRUGADOS BOUTIQUE DE PLANCHADO S,,812210,55880377.0,,19.39688159,-99.17519064,2014-12,nnnn3810.0,9014
917917,09012461160003031010000000U2,ABARROTES MARTITA,,461110,,,19.23626464,-99.18347988,2014-12,nnnn14480.0,9012
858823,09012311812001492000000000U6,PASTELERIA SANDY,,311812,5556069417.0,,19.29513968,-99.17937843,2010-07,nnnn14000.0,9012
729384,09007466114002001000000000U8,VENTA DE PLATICO CUBETAS OLLAS,,466114,,,19.37559154,-99.03431847,2014-12,nnnn9230.0,9007
7595298,09012465915000261000000000U1,GALERIA CARLOME,,465915,,,19.13305966,-99.17749383,2019-11,nnnn14900.0,9012
837137,09007461110027831000000000U2,MISCELANEA EL BARA,,461110,,,19.30921088,-99.08285568,2010-07,nnnn9920.0,9007
890081,09015541890000131001000000U2,STYLO CREATIVO,STYLO CREATIVO SA DE CV,541810,5552336798,ADMINISTRACION@STYLOCREATIVO.COM.MX,19.43921967,-99.14644711,2010-07,nnnn6300.0,9015
9096435,09015722513006111000000000U7,ANTOJITOS X 2 ANTOJOS,,722513,5584118740.0,X2ANTOJOSXLOSANTOJOS@GIMAIL.COM,19.42248146,-99.17267431,2019-11,nnnn6600.0,9015
8197320,09007812210016231000000000U2,SERVIVIO DE LAVANDERIA,,812210,,,19.33384704,-99.0309952,2019-11,nnnn9700.0,9007
7838145,09017465914004551000000000U3,MATERIAS PRIMAS,,465914,5554554757.0,,19.42566016,-99.12327222,2019-11,nnnn15810.0,9017
999187,09015463211015151000000000U6,VENTA DE ROPA DE DAMA,,463211,,,19.43201911,-99.12555837,2010-07,PASDCOYYPACL6060.0,9015
921788,09004461130001221000000000U1,FRUTAS Y VERDURAS EVELYN,,461130,,,19.34740373,-99.30090382,2010-07,MOCO34MOPO5500.0,9004
1040163,09015465915001651000000000U5,CURIOSIDADES,,465915,,,19.43043962,-99.14304453,2010-07,MODEASYYCSMSDESNJNSNJNDSMOPO6070.0,9015
961196,09015811499014661000000000U5,REPARACION DE LENTES RAFA Y MATY,,811499,,,19.44740963,-99.1275578,2010-07,MO36TOVSMOPO6200.0,9015
953365,09015621398000931000000000U2,MEDICO PODOLOGO REYES,,621398,5555785795,,19.41429829,-99.1459988,2010-07,MOHOMOPO6720.0,9015
647828,09017722212013351010000000U5,COMEDOR,,722518,5546385702.0,,19.44497292,-99.10793668,2010-07,nnnn15300.0,9017
783360,09007463215000761000000000U7,TAURO LOCAL 55,,465912,,,19.37245619,-99.06598245,2010-07,15DESEMOPO9320.0,9007
959465,09004811499000061000000000U8,SASTRERIA,,811499,,,19.34682638,-99.2990596,2010-07,nnnn5500.0,9004
